,problem,f_val_opt,f_evals,comp_budget,success_crit_x,success_crit_f,6,7,8
0,Markowitz,0.005282819523242823,20,20,0.0068881264882481585,7.500441563234456e-07,0.43421187351175183,0.3694797106542095,0.19630841583403852
1,Markowitz,0.005283944729151894,20,20,0.008684535026123708,1.8752500653938797e-06,0.4410785096444387,0.3742845350261237,0.18463695532943805
2,Markowitz,0.0052821671504239736,20,20,0.0026909165850156347,9.767133747357742e-08,0.4390712530036925,0.3682909165850156,0.1926378304112919
3,Markowitz,0.005283227627394684,20,20,0.006988874918501448,1.1581483081836777e-06,0.44164975981766724,0.37203911510083415,0.18631112508149855
4,Markowitz,0.005282880580026749,20,20,0.007174146890028266,8.111009402490821e-07,0.44753305704710883,0.3584258531099717,0.1940410898429195
5,Markowitz,0.0052822429360000565,20,20,0.0034309748603955637,1.7345691355648285e-07,0.44453097486039556,0.3632268009992004,0.19224222414040457
6,Markowitz,0.005283661938057339,20,20,0.008291801969679713,1.5924589708386783e-06,0.4471993863680383,0.3677924156016418,0.1850081980303203
7,Markowitz,0.0053344586223266766,20,20,0.04671258518059268,5.238914324017657e-05,0.43486772167644483,0.32511969314296313,0.24001258518059268
8,Markowitz,0.00524132235556025,20,20,0.006513601339807357,4.0747123526249825e-05,0.4473941339123357,0.36183740918902363,0.18678639866019264
9,Markowitz,0.005283078854404845,20,20,0.00806522366265755,1.0093753183447116e-06,0.43303477633734244,0.37233069041556255,0.19463453324709507
10,Markowitz,0.005282821824668468,20,20,0.006624247509195158,7.52345581968121e-07,0.43447575249080483,0.37220088925694694,0.19332335825224825
11,Markowitz,0.005285225334737459,20,20,0.010891961367290287,3.1558556509592856e-06,0.4516186029797607,0.3659733583875298,0.1824080386327097
12,Markowitz,0.00528238004834903,20,20,0.004816517348127269,3.1056926253023726e-07,0.43803021235020106,0.37041651734812725,0.19155327030167169
13,Markowitz,0.005282319895144277,20,20,0.003840545022711195,2.504160577770226e-07,0.4449405450227112,0.36188061458607357,0.19317884039121483
14,Markowitz,0.005293991918166749,20,20,0.02709340942270111,1.192243908024887e-05,0.4140065905772989,0.37899607914589634,0.20699733027680542
15,Markowitz,0.005283272701364473,20,20,0.006793105390484305,1.2032222779729054e-06,0.4475670950568933,0.36592601033359107,0.1865068946095157
16,Markowitz,0.005283498931830762,20,20,0.007482588521215416,1.4294527442620594e-06,0.44065928705335494,0.3585581244254298,0.20078258852121542
17,Markowitz,0.005283559246403061,20,20,0.008923269119881005,1.4897673165613357e-06,0.450023269119881,0.3628655283996557,0.18711120248046312
18,Markowitz,0.005282456866933395,20,20,0.004247106147299118,3.873878468953554e-07,0.4453471061472991,0.36489489773127354,0.18975799612142727
19,Markowitz,0.005282722427059698,20,20,0.006745834605138057,6.529479731976276e-07,0.44595351806967265,0.3588541653948619,0.19519231653546407
20,Markowitz,0.005282972443799365,20,20,0.006622069636914363,9.029647128648219e-07,0.44022974867510417,0.37222206963691434,0.1875481816879815
21,Markowitz,0.005290466317999308,19,20,0.02241824084785099,8.396838912808069e-06,0.418681759152149,0.37584016852686014,0.2054780723209908
